search URL:,https://patents.google.com/?q=%22Hardy-Weinberg%22+AND+%28%22genetic+variant%22+OR+%22genetic+diagnosis%22+OR+%22genetic+analysis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
WO-2023205243-A1,Determining risk of fibromuscular dysplasia and systems and methods of use thereof ,The Regents Of The University Of Michigan,"Santhi K. GANESH, Xiang Zhou",2022-04-19,2023-04-19,2023-10-26,,https://patents.google.com/patent/WO2023205243A1/en,
US-7335633-B2,Detecting recurrent vulvovaginal candidiasis or vulvar vestibulitis syndrome and method for treating same ,"Cornell Research Foundation, Inc.",Steven S. Witkin,2004-01-12,2005-01-11,2008-02-26,2008-02-26,https://patents.google.com/patent/US7335633B2/en,https://patentimages.storage.googleapis.com/63/9b/a3/1c1adc417efea5/US07335633-20080226-D00001.png
US-2021123932-A1,Genetic Determination of Hormone Levels and Applications Thereof ,The Board Of Trustees Of The Leland Stanford Junior University,"Manuel A. Rivas, Emily Flynn, Yosuke Tanigawa",2019-10-23,2020-10-23,2021-04-29,,https://patents.google.com/patent/US20210123932A1/en,https://patentimages.storage.googleapis.com/37/89/a4/86784e71650c7b/US20210123932A1-20210429-D00000.png
EP-2192196-A1,Prediction of lipid-metabotype-related physiological susceptibilities ,Helmholtz Zentrum München Deutsches Forschungszentrum für Gesundheit und Umwelt (GmbH),designation of the inventor has not yet been filed The,2008-11-27,2008-11-27,2010-06-02,,https://patents.google.com/patent/EP2192196A1/en,https://patentimages.storage.googleapis.com/96/56/44/a15eb9a7e53190/imgf0001.png
US-2017058363-A1,Cross-species and intraspecies microsatellite markers for acropora corals ,Okinawa Institute Of Science And Technology School Corporation,"Chuya Shinzato, Sutada Mungpakdee, Yuichi Nakajima",2014-04-10,2015-04-10,2017-03-02,,https://patents.google.com/patent/US20170058363A1/en,https://patentimages.storage.googleapis.com/7e/fe/e3/a8999d08515292/US20170058363A1-20170302-D00001.png
RU-2676693-C1,Method of early genetic diagnostics of risk for developing genital endometriosis ,"Федеральное государственное автономное образовательное учреждение высшего образования ""Балтийский федеральный университет имени Иммануила Канта"" (БФУ им. И. Канта)","Дарья Александровна Скуратовская, Кристина Алексеевна Юрова, Наталия Владимировна Куликова, Олег Владимирович Седнев, Лариса Сергеевна Литвинова",2017-10-25,2017-10-25,2019-01-10,2019-01-10,https://patents.google.com/patent/RU2676693C1/en,https://patentimages.storage.googleapis.com/2a/47/bf/87a40c2b6ff3ef/00000001.png
TW-200538553-A,"Detection of mutations in a gene associated with resistance to viral infection, OASI ",Illumigen Biosciences Inc,"Shawn P Iadonato, Charles L Magness, Gary Rosenburg, Christina A Scherer",2004-02-06,2005-02-05,2005-12-01,,https://patents.google.com/patent/TW200538553A/en,
WO-2018085937-A1,Managing site specific ibd immunotherapies ,Qu Biologics Inc.,"Harold David Gunn, David W. MULLINS, Shirin KALYAN, Momir BOSILJCIC, Monan Angela ZHANG, Mark BAZETT, Marcel THALEN, Dermot MCGOVERN, Boyko Traychev KABAKCHIEV, Ho Pan SHAM",2016-11-14,2017-11-10,2018-05-17,,https://patents.google.com/patent/WO2018085937A1/en,
CN-108893546-A,A method of detection beef cattle NCAPG gene mononucleotide polymorphism ,西北农林科技大学,"党瑞华, 邬明丽, 高源�, 樊英智, 李世鹏, 赖振雨, 雷初朝, 黄永震",2018-07-13,2018-07-13,2018-11-27,,https://patents.google.com/patent/CN108893546A/en,
KR-102061943-B1,Microsatellite Markers for Individualization in Martes flavigula and Individualizing Method Using the Same ,"대한민국(환경부 국립생물자원관장), 국립생태원","안정화, 이무영, 전혜숙, 문희창, 최태영, 우동걸, 송의근",2017-11-13,2017-11-13,2020-01-02,2020-01-02,https://patents.google.com/patent/KR102061943B1/en,https://patentimages.storage.googleapis.com/f7/d2/e6/d71e1ccf465cad/112017112108342-pat00006.png
US-2007185658-A1,Determining probabilities of inherited and correlated traits ,"Paris Steven M, Jamieson Tamela L","Steven Paris, Tamela Jamieson",2006-02-06,2006-02-06,2007-08-09,,https://patents.google.com/patent/US20070185658A1/en,https://patentimages.storage.googleapis.com/44/da/39/d5ae0ae45cd472/US20070185658A1-20070809-D00001.png
AU-2007203179-A1,Diagnosis and treatment of disease ,York Pharma (R&D) Limited,"Claes Bavik, Michael Cork, Gordon Duff, Rachid Tazi-Ahnini, Simon Ward",2000-11-30,2007-07-09,2007-08-02,,https://patents.google.com/patent/AU2007203179A1/en,
CN-107025384-A,A kind of construction method of complex data forecast model ,赵乐平,赵乐平,2015-10-15,2016-10-14,2017-08-08,,https://patents.google.com/patent/CN107025384A/en,
US-7629164-B2,Methods for genotyping polymorphisms in humans ,"Affymetrix, Inc.","Hajime Matsuzaki, Rui Mei",2002-10-08,2004-07-13,2009-12-08,2009-12-08,https://patents.google.com/patent/US7629164B2/en,
US-2005064480-A1,Association of FHOD2 with common type 2 diabetes mellitus ,"Affymetrix, Inc.",Shoulian Dong,2003-08-15,2004-08-13,2005-03-24,,https://patents.google.com/patent/US20050064480A1/en,https://patentimages.storage.googleapis.com/f3/84/ca/0fcb68fe2038fb/US20050064480A1-20050324-D00001.png
US-12275987-B2,Egg-type chicken whole-genome SNP chip and use thereof ,China Agricultural University,"Ning Yang, Congjiao Sun, Zhuang Liu, Yiyuan Yan, Guiqin Wu",2018-09-29,2018-09-29,2025-04-15,2025-04-15,https://patents.google.com/patent/US12275987B2/en,https://patentimages.storage.googleapis.com/11/db/3f/41caf392f4bc08/US12275987-20250415-D00001.png
CN-110452969-A,A kind of rat quality of heredity monitoring SNP marker classifying method and kit based on KASP ,苏州西山生物技术有限公司,"杨玲焰, 王立鹏, 时长军",2019-07-18,2019-07-18,2019-11-15,,https://patents.google.com/patent/CN110452969A/en,
CN-119181419-A,"SNP marker combination, construction method and products deduced from crowd biological geographic sources ",山西医科大学,"严江伟, 陈静, 何光林, 王萌鸽, 赵梦阳, 许晶晶",2024-08-15,2024-08-15,2024-12-24,,https://patents.google.com/patent/CN119181419A/en,
US-9785792-B2,Systems and methods for processing requests for genetic data based on client permission data ,"Color Genomics, Inc.","Ryan Barrett, Othman Laraki, Wendy McKennon, Katsuya Noguchi, Huy Hong",2016-03-04,2016-05-24,2017-10-10,2017-10-10,https://patents.google.com/patent/US9785792B2/en,https://patentimages.storage.googleapis.com/dd/a3/b7/6841c666acd445/US09785792-20171010-D00000.png
WO-2024151996-A1,Intelectin-1 (itln-1) inhibitors for use in treating mucus obstruction in severe asthma ,National Jewish Health,"Max A. Seibold, Jamie L. EVERMAN",2023-01-12,2024-01-12,2024-07-18,,https://patents.google.com/patent/WO2024151996A1/en,
WO-2025085574-A1,Methods for improved predictions of polygenic phenotypes across diverse populations ,Massachusetts Institute Of Technology,"Manolis KELLIS, Yosuke Tanigawa",2023-10-16,2024-10-16,2025-04-24,,https://patents.google.com/patent/WO2025085574A1/en,
US-10767178-B2,Compositions and methods of using piRNAS in cancer diagnostics and therapeutics ,Yale University,Yong Zhu,2016-02-26,2017-02-27,2020-09-08,2020-09-08,https://patents.google.com/patent/US10767178B2/en,https://patentimages.storage.googleapis.com/e4/5c/d8/c60084967ca03b/US10767178-20200908-D00001.png
AU-1291901-A,Compositions and methods for modulating hdl cholesterol and triglyceride levels ,"University Of British Columbia, The, Xenon Genetics Inc.","Angela R. Brooks-Wilson, Susanne M. Clee, Michael R. Hayden, Simon N. Pimstone",1999-09-01,2000-09-01,2001-03-26,,https://patents.google.com/patent/AU1291901A/en,
KR-102098327-B1,"Novel immunotherapy against several tumors, such as lung cancer, including nsclc ",이매틱스 바이오테크놀로지스 게엠베하,"토니 바인쉥크, 스테펜 발터, 옌스 프리체, 콜레테 송, 하르프레트 싱",2013-08-05,2014-08-04,2020-04-08,2020-04-08,https://patents.google.com/patent/KR102098327B1/en,https://patentimages.storage.googleapis.com/d8/2a/3f/5010587ccf2d11/112018092796062-pat00025.png
US-2023066056-A1,Methods and uses for proprotein convertase subtilisin kexin 9 (pcsk9) inhibitors ,Anji Pharmaceuticals Inc.,"Keith R. Walley, John H. Boyd, James A. Russell",2012-05-17,2022-06-30,2023-03-02,,https://patents.google.com/patent/US20230066056A1/en,https://patentimages.storage.googleapis.com/27/71/ac/a3f8ce87d119c1/US20230066056A1-20230302-D00001.png
US-2020048320-A1,Novel peptides and combination of peptides for use in immunotherapy against small cell lung cancer and other cancers ,Immatics Biotechnologies Gmbh,"Andrea MAHR, Toni Weinschenk, Valentina GOLDFINGER, Oliver Schoor, Jens FRITSCHE, Harpreet Singh",2015-10-05,2019-10-02,2020-02-13,,https://patents.google.com/patent/US20200048320A1/en,https://patentimages.storage.googleapis.com/64/5a/1d/712e007d3589e1/US20200048320A1-20200213-D00001.png
JP-7624130-B2,Therapeutic induction of innate immune responses in target tissues ,クー バイオロジックス インコーポレイテッド,"デイビッド ガン、ハロルド, ダブリュー ムリンズ、デイビッド, カリヤン、シリン, ボシルジシック、モミル, アンジェラ チャン、モナン, バゼット、マーク, タレン、マルセル, マクガバン、ダーモット, トライシフ カバクチェフ、ボイコ, ホー パン シャム、",2016-04-26,2023-03-22,2025-01-30,2025-01-30,https://patents.google.com/patent/JP7624130B2/en,
US-11762950-B1,Automatic and blind segmentation of diverse data ,"ExSano, Inc.",Steven Elliot Stupp,2019-05-27,2020-05-27,2023-09-19,2023-09-19,https://patents.google.com/patent/US11762950B1/en,https://patentimages.storage.googleapis.com/cb/46/48/579fddbf2993e4/US11762950-20230919-D00000.png
EP-1137811-B1,Methods of identifying point mutations in a genome ,Massachusetts Institute Of Technology,William G. Thilly,1998-12-09,1999-12-09,2005-11-30,2005-11-30,https://patents.google.com/patent/EP1137811B1/en,https://patentimages.storage.googleapis.com/8a/a9/c9/0b5a9255a2e815/01770001.png
JP-2022532423-A,Genome-based methods to reduce cardiovascular risk ,リジェネロン・ファーマシューティカルズ・インコーポレイテッド,"ダマスク、エイミー, ポールディング、チャールズ, バラス、アリス, アベカシス、ゴンサロ",2019-05-17,2020-05-16,2022-07-14,,https://patents.google.com/patent/JP2022532423A/en,https://patentimages.storage.googleapis.com/bc/c4/c8/e6aaf6eca9f4e6/2022532423000002.png
JP-5753783-B2,Tumor-related peptide compositions and related anti-cancer vaccines for the treatment of glioblastoma (GBM) and other cancers ,"イマティクス バイオテクノロジーズ ゲーエムベーハー, イマティクス  バイオテクノロジーズ  ゲーエムベーハー","ショール，オリヴァー, ヒルフ，ノルベルト, ヴァインシェンク，トーニ, トラウトヴァイン，クラウディア, ヴァルター，シュテッフェン, ジング，ハルプレート",2008-10-01,2009-09-28,2015-07-22,2015-07-22,https://patents.google.com/patent/JP5753783B2/en,
WO-2014012144-A1,Method of diagnosing or prognosing a neurological disorder ,The University Of Melbourne,"Christos PANTELIS, Efstratios Skafidas, Gursharan Chana, Ian EVERALL, Renee TESTA, Daniela ZANTOMIO",2012-07-20,2013-07-19,2014-01-23,,https://patents.google.com/patent/WO2014012144A1/en,
US-2024316145-A1,Secretoglobin family 1d member 2 (scgb1d2) protein inhibits growth of borrelia burgdorferi and affects susceptibility to lyme disease ,"The Board Of Trustees Of The Leland Stanford Junior University, University Of Helsinki","Michal C. Tal, Grace Blacker, Sarah Galloway, Paige Hansen, Hanna Maria Ollila, Satu Strausz, Tuomas Aivelo, Nasa SINNOTT-ARMSTRONG",2023-03-22,2023-03-22,2024-09-26,,https://patents.google.com/patent/US20240316145A1/en,https://patentimages.storage.googleapis.com/d4/4c/83/3218d41cf400af/US20240316145A1-20240926-D00000.png
KR-20000033269-A,Detection method of genetic susceptibility of female on cervical cancer ,김진우,김진우,1998-11-21,1998-11-21,2000-06-15,,https://patents.google.com/patent/KR20000033269A/en,
CA-2851838-A1,Compositions and methods for treating and preventing coronary heart disease ,"Boston Heart Diagnostics Corporation, Ernst J. Schaefer, Eliana POLISECKI","Ernst J. Schaefer, Eliana POLISECKI",2011-10-13,2012-10-12,2013-04-18,,https://patents.google.com/patent/CA2851838A1/en,
US-7501251-B2,DNA diagnostics based on mass spectrometry ,"Sequenom, Inc.","Hubert Köster, Andreas Braun, Dirk Van Den Boom, Christian Jurinke, Andreas Ruppert, Franz Hillenkamp",1996-11-06,2006-10-02,2009-03-10,2009-03-10,https://patents.google.com/patent/US7501251B2/en,https://patentimages.storage.googleapis.com/9a/79/f9/56391321c2af94/US07501251-20090310-D00001.png
WO-2013037371-A1,Genetic variants associated with infantile hypertrophic pyloric stenosis ,Statens Serum Institut,"Bjarke FEENSTRA, Frank Geller, Mads Melbye",2011-09-13,2012-09-12,2013-03-21,,https://patents.google.com/patent/WO2013037371A1/en,
CN-114990235-A,Method for detecting and/or evaluating quality characters of Chinese Simmental beef ,广东海洋大学,"姜平, 赵志辉, 阮梦茹",2022-06-29,2022-06-29,2022-09-02,,https://patents.google.com/patent/CN114990235A/en,https://patentimages.storage.googleapis.com/5c/4a/64/df9cf4a4ea0228/HDA0003721618690000011.png
WO-2007121017-A2,Mutations and polymorphisms of fms-like tyrosine kinase 4 ,"Novartis Ag, Novartis Pharma Gmbh","Kenneth Wayne Culver, Jian Zhu, Stan Lilleberg",2006-03-20,2007-03-16,2007-10-25,,https://patents.google.com/patent/WO2007121017A2/en,
WO-9966069-A1,Genetic marker for mortality risk of an individual predisposed to hypertension or cardiovascular disease ,The University Of Sydney,Brian James Morris,1998-06-12,1999-06-15,1999-12-23,,https://patents.google.com/patent/WO1999066069A1/en,
AU-2022239015-A1,Biomarkers for conformation of riding traits in horses ,"Gabriella LINDGREN, Maria ROSENGREN, The Regents Of The University Of California","Rebecca Bellone, Susanne ERIKSSON, Gabriella LINDGREN, Maria ROSENGREN, Marina SOLÉ BERGA",2021-03-19,2022-03-18,2023-09-21,,https://patents.google.com/patent/AU2022239015A1/en,
EP-1885738-A4,SNP BOVINE GENE FOOTPRINT AND MEAT TENDERNESS ,Univ Guelph,"Flavio Schramm Schenkel, Stephen Paul Miller, Zhihua Jiang",2005-03-16,2005-07-18,2008-11-12,,https://patents.google.com/patent/EP1885738A4/en,
JP-2013212052-A,Kras variant and tumor biology ,"Yale Univ, イェール  ユニバーシティー","Joanne B Weidhaas, ビー．  ウェイダース ジョアンヌ",2012-03-30,2012-03-30,2013-10-17,,https://patents.google.com/patent/JP2013212052A/en,
CN-107502663-A,A kind of channel catfish microsatellite Parentage determination method ,江苏省淡水水产研究所,"张世勇, 陈校辉, 王明华, 边文冀, 秦钦, 钟立强, 姜虎成",2017-09-19,2017-09-19,2017-12-22,,https://patents.google.com/patent/CN107502663A/en,
EP-1136552-A1,"ATP binding cassette transporter 1 (ABC1) gene polymorphisms and uses thereof for the diagnosis and treatment of lipid disorders, cardiovascular diseases and inflammatory diseases ",Bayer Aktiengesellschaft,"Gerd Prof.Dr. Schmitz, Marek Dr. Bodzioch",2000-03-20,2000-03-20,2001-09-26,,https://patents.google.com/patent/EP1136552A1/en,https://patentimages.storage.googleapis.com/08/3b/59/647b2cad5ba743/00490001.png
AU-2009322187-B2,Phosphatidylinositol-3-kinase p110 delta-targeted drugs in the treatment of CNS disorders ,"The United States Of America, As Represented By The Secretary, Department Of Health And Human Services","Amanda J. Law, Daniel R. Weinberger",2008-12-04,2009-12-04,2015-02-19,2015-02-19,https://patents.google.com/patent/AU2009322187B2/en,
JP-2010524434-A,Development of schizophrenia-related isoforms of KCNH2 and antipsychotic drugs ,ザ  ユナイテッド  ステイツ  オブ  アメリカ，  アズ  リプレゼンテッド  バイ  ザ  セクレタリー，  デパートメント  オブ  ヘルス  アンド  ヒューマン  サービシーズ,"アール． ワインバーガー、ダニエル, ジェイ． ハフェイカー、ステファン, イー． クラインマン、ジョエル, リュ、バイ",2007-03-26,2008-03-21,2010-07-22,,https://patents.google.com/patent/JP2010524434A/en,https://patentimages.storage.googleapis.com/65/78/a8/c172ced8492b9c/2010524434-22.png
US-2004229275-A1,Compositions and methods for modulating HDL cholesterol and triglyceride levels ,"Hayden Michael R., Brooks-Wilson Angela R., Pimstone Simon N., Clee Susanne M.","Michael Hayden, Angela Brooks-Wilson, Simon Pimstone, Susanne Clee",1999-03-15,2004-06-18,2004-11-18,,https://patents.google.com/patent/US20040229275A1/en,https://patentimages.storage.googleapis.com/8f/3d/7b/78335e051a9319/US20040229275A1-20041118-D00001.png
EP-2153847-A1,Gene sensitive to bone/joint disease and use thereof ,"Riken, Takeda Pharmaceutical Company Limited","Shiro Ikegawa, Hideyuki Mototani",2007-06-12,2008-06-11,2010-02-17,,https://patents.google.com/patent/EP2153847A1/en,https://patentimages.storage.googleapis.com/31/4e/29/7a18861e9bd34b/imgf0001.png
CA-2917731-A1,Detection and monitoring of resistance to an imidazothiazole anti-helminthic in nematodes ,"The Royal Institution For The Advancement Of Learning / Mcgill University, Cedric Neveu, Virginie BARRERE, Robin Beech, Roger Prichard","Cedric Neveu, Virginie BARRERE, Robin Beech, Roger Prichard",2013-07-11,2014-07-11,2015-01-15,,https://patents.google.com/patent/CA2917731A1/en,
EP-1136554-A1,"ATP binding cassette transporter 1 (ABC1) gene polymorphisms and uses thereof for the diagnosis and treatment of lipid disorders, cardiovascular diseases and inflammatory diseases ",Bayer Aktiengesellschaft,"Gerd Prof.Dr. Schmitz, Marek Dr. Bodzioch",2000-03-24,2000-03-24,2001-09-26,,https://patents.google.com/patent/EP1136554A1/en,
WO-03074739-A2,Automated allele determination using fluorometric genotyping ,Applera Corporation,"Stephen Glanowski, Jeremy Heil, Emily S. Winn-Deen, Ivy A. Mcmullen",2002-03-01,2003-03-03,2003-09-12,,https://patents.google.com/patent/WO2003074739A2/en,
AU-2015227296-A1,Method for treating depression and major depressive disorder ,Takeda Pharmaceutical Company Limited,"Jarlath Ffrench-Mullen, Eric Lai",2014-03-05,2015-03-04,2016-09-08,,https://patents.google.com/patent/AU2015227296A1/en,
EP-2531261-B1,Methods for diagnosis and treatment of non-insulin dependent diabetes mellitus ,The Board of Trustees of the Leland Stanford Junior University,"Atul J. Butte, Keiichi Kodama",2010-02-01,2011-02-01,2016-08-31,2016-08-31,https://patents.google.com/patent/EP2531261B1/en,https://patentimages.storage.googleapis.com/0f/04/12/9323953fc2286b/imgf0001.png
IL-194299-A,Methods for determining predisposition to warfarin resistance ,"Tel Hashomer Medical Res Infrastructure & Services Ltd, Eva Gak, Hillel Halkin","Eva Gak, Hillel Halkin",2006-03-28,2008-09-23,2011-12-29,,https://patents.google.com/patent/IL194299A/en,
CN-114959050-A,Method for identifying parent and child of red swamp crayfish based on four-base microsatellite fluorescent multiplex PCR ,浙江省淡水水产研究所,"刘士力, 卞玉玲, 刘一诺, 贾永义, 迟美丽, 李飞, 郑建波, 程顺, 顾志敏",2021-12-15,2021-12-15,2022-08-30,,https://patents.google.com/patent/CN114959050A/en,https://patentimages.storage.googleapis.com/a7/0c/d1/662fa56708653f/211214160533.png
WO-2012030893-A1,Molecular markers associated with haploid induction in zea mays ,Monsanto Technology Llc,"Rahul Dhawan, Jennifer L. Jacobs, Warren M. Kruger, Bryce M. Lemke, Ryan A. Rapp, Minghui Sun, Christopher A. Taylor",2010-08-31,2011-08-31,2012-03-08,,https://patents.google.com/patent/WO2012030893A1/en,
JP-WO2001079482-A1,Gene mapping method ,猪子　英俊,猪子　英俊,2000-04-13,2000-10-30,2004-04-30,,https://patents.google.com/patent/JPWO2001079482A1/en,https://patentimages.storage.googleapis.com/fd/69/d8/83eda6ab2f3150/2001079482-11.png
US-2014200824-A1,K-partite graph based formalism for characterization of complex phenotypes in clinical data analyses and disease outcome prognosis ,University Of Pittsburgh Of The Commonwealth System Of Higher Education,Petr Pancoska,2008-09-19,2014-03-14,2014-07-17,,https://patents.google.com/patent/US20140200824A1/en,https://patentimages.storage.googleapis.com/ef/4b/81/cdee27434cfe91/US20140200824A1-20140717-D00000.png
CN-105695572-B,Method for developing molecular markers in large scale and efficiently based on Indel and SSR site technology ,中国水产科学研究院南海水产研究所,"张殿昌, 朱克诚, 刘田田, 江世贵, 张楠, 郭华阳",2016-02-02,2016-02-02,2021-02-23,2021-02-23,https://patents.google.com/patent/CN105695572B/en,https://patentimages.storage.googleapis.com/ed/21/8e/aef37a0776c277/HDA0000920596030000011.png
WO-2021072387-A1,Methods of using genetic markers associated with endometriosis ,"Juneau Biosciences, L.L.C.","Kenneth Ward, Rakesh Chettier, Hans Albertsen",2019-10-10,2020-10-12,2021-04-15,,https://patents.google.com/patent/WO2021072387A1/en,
WO-0079000-A1,Method for detection of early-onset alzheimer's disease ,Vlaams Interuniversitair Instituut Voor Biotechnologie Vzw,"Jessie Theuns, Marc Cruts, Christine Van Broeckhoven",1999-06-22,2000-06-22,2000-12-28,,https://patents.google.com/patent/WO2000079000A1/en,
AU-2013228050-B2,"Detection of mutations in a gene associated with resistance to viral infection, oas1 ","Kineta Two, Llc","Thierry Guillaudeux, Shawn P. Iadonato, Charles L. Magness, Gary Rosenburg, Christina A. Scherer",2003-10-23,2013-09-13,2015-07-30,2015-07-30,https://patents.google.com/patent/AU2013228050B2/en,
EP-1907966-B1,Automated quality control method and system for genetic analysis ,"Life Technologies Corporation, David Woo, Subramaniam, Yerramalli","David Woo, Yerramalli Subramanium",2005-06-30,2006-06-30,2017-12-13,2017-12-13,https://patents.google.com/patent/EP1907966B1/en,https://patentimages.storage.googleapis.com/45/70/98/7235e8ee8b1f8a/imgf0001.png
CN-105177142-B,A kind of strain line hippocampus microsatellite marker and its screening technique ,中国科学院南海海洋研究所,"罗伟, 林强, 屈宏越, 王信",2015-09-16,2015-09-16,2018-06-26,2018-06-26,https://patents.google.com/patent/CN105177142B/en,
KR-101449598-B1,System for diagnosing Single Nucleotide Polymorphism using Mass analysis ,다이아텍코리아 주식회사,"박계신, 박형순, 이은희, 정우성, 류정림, 여윤지",2013-12-27,2013-12-27,2014-10-13,2014-10-13,https://patents.google.com/patent/KR101449598B1/en,https://patentimages.storage.googleapis.com/fb/d7/83/ed640a969b9e79/112013119822045-pat00003.png
CN-118638961-A,A microsatellite polymorphic primer for Carpinus tiantaiensis and its application ,浙江农林大学,"杨丽媛, 顾翠花, 邹薇, 邵洁馨, 孙璐璐, 何昕晨, 季梦成, 刘志高",2024-07-02,2024-07-02,2024-09-13,,https://patents.google.com/patent/CN118638961A/en,
ES-2365601-T3,DISEASE DIAGNOSIS. ,Crawford Healthcare Holdings Limited,"Rachid Tazi-Ahnini, Claes Bavik, Simon Ward, Gordon Duff, Michael Cork",2000-11-30,2001-11-30,2011-10-07,2011-10-07,https://patents.google.com/patent/ES2365601T3/en,
CN-113403405-B,Method for evaluating backfat thickness and shearing force in quality characters of Sichuan yak meat ,广东海洋大学,"姜平, 赵志辉, 于海滨, 彭靖皓, 阮梦茹",2021-07-31,2021-07-31,2022-05-24,2022-05-24,https://patents.google.com/patent/CN113403405B/en,https://patentimages.storage.googleapis.com/0c/1b/0c/cab5de61e6f3f4/HDA0003190444810000011.png
DK-2766494-T3,SELECTION OF FISH FOR IMPROVED PROPERTIES BASED ON THE DETECTION OF GENES SEQUENCE VARIATIONS ,Univ Court Univ St Andrews,"Ian Alistair Johnston, Thomas James Ashton",2011-10-10,2012-10-10,2018-02-19,2018-02-19,https://patents.google.com/patent/DK2766494T3/en,
US-9109252-B2,Identity elucidation of unknown metabolites ,"Metabolon, Inc., Helmholtz Zentrum Munchen","Michael Milburn, Gabriele Kastenmueller, Jan Krumsiek, Karsten Suhre",2011-07-01,2012-06-21,2015-08-18,2015-08-18,https://patents.google.com/patent/US9109252B2/en,https://patentimages.storage.googleapis.com/87/e2/01/2fbef9a334a82e/US09109252-20150818-D00001.png
WO-2024040078-A1,Methods and systems for kinship evaluation for missing persons and disaster/conflict victims ,"Verogen, Inc.","June SNEDECOR, Kathryn M. Stephens, Sarah M. RADECKE, Gothami Padmabandu, Joana Alexandra Pereira ANTUNES",2022-08-16,2023-08-15,2024-02-22,,https://patents.google.com/patent/WO2024040078A1/en,
RU-2797449-C1,Method for screening non-invasive diagnosis of crohn's disease using metabolic-genomic profiling methods ,"федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный медико-стоматологический университет имени А.И. Евдокимова"" Министерства здравоохранения Российской Федерации (ФГБОУ ВО МГМСУ им. А.И. Евдокимова Минздрава России)","Игорь Вениаминович Маев, Вадим Маркович Говорун, Светлана Владимировна Лямина, Наталья Борисовна Захаржевская, Дмитрий Николаевич Конанов, Дмитрий Александрович Кардонский, Данил Вадимович Кривонос, Ольга Всеволодовна Куприянова, Мария Ивановна Маркелова, Татьяна Владимировна Григорьева",,2022-03-22,2023-06-06,2023-06-06,https://patents.google.com/patent/RU2797449C1/en,
US-2018261329-A1,Personalized Health-Information Based on Genetic Data ,"Segterra, Inc.","Gil Blander, Margaret Ploch, Bartek Nogal",2017-02-21,2018-02-21,2018-09-13,,https://patents.google.com/patent/US20180261329A1/en,https://patentimages.storage.googleapis.com/b0/f8/b7/505ff5ceb6efc2/US20180261329A1-20180913-D00000.png
CN-104822845-B,Methods for genetic testing using interspersed genetic elements: multiplex DNA analysis system ,素德赫·辛哈,素德赫·辛哈,2012-10-15,2013-10-15,2019-02-26,2019-02-26,https://patents.google.com/patent/CN104822845B/en,
CN-118202052-A,Correlation of T cell leukemia/lymphoma protein 1A (TCL 1A) with potent pending Clonal Hematopoietic (CHIP) ,雷杰纳荣制药公司,"E·乔根森, M·凯斯勒, A·达马斯克, S·欧姬芙",2021-11-01,2022-10-31,2024-06-14,,https://patents.google.com/patent/CN118202052A/en,
US-7452671-B2,Methods for genotyping with selective adaptor ligation ,"Affymetrix, Inc.","Michael H. Shapero, Keith W. Jones",2005-04-29,2006-05-01,2008-11-18,2008-11-18,https://patents.google.com/patent/US7452671B2/en,https://patentimages.storage.googleapis.com/cb/64/80/9c803071b5624b/US07452671-20081118-D00000.png
CN-118016292-A,A method for predicting the risk of presbycusis in middle-aged and elderly people based on genetic risk score and blood glucose index ,华中科技大学,"张晓敏, 何亚玲, 孔维佳",2024-01-18,2024-01-18,2024-05-10,,https://patents.google.com/patent/CN118016292A/en,
CN-119842916-A,A goose whole genome liquid phase chip and its application ,安徽科技学院,"李升和, 李小金, 任曼, 胡倩倩, 赵春芳, 靳蒙蒙",2025-01-21,2025-01-21,2025-04-18,,https://patents.google.com/patent/CN119842916A/en,
CN-116949179-A,"Colorectal tumor polygenic genetic risk scoring system, storage medium and electronic device ",中国医学科学院北京协和医院,"陈宏达, 代敏, 骆晨雨",2023-07-04,2023-07-04,2023-10-27,,https://patents.google.com/patent/CN116949179A/en,
IE-S80686-B2,A method and system of identification ,Parlanca Limited,"Ciaran Niall Meghen, Edward Patrick Cunningham, Daniel Gerard Bradley, David Evan Machugh, Ronan Thomas Loftus",1997-03-07,1998-03-06,1998-12-02,,https://patents.google.com/patent/IES80686B2/en,
JP-5694668-B2,Diagnostic and therapeutic targets for autoimmune diseases and uses thereof ,"ザ リージェンツ オブ ザ ユニバーシティ オブ コロラド，ア ボディー コーポレイトＴＨＥ ＲＥＧＥＮＴＳ ＯＦ ＴＨＥ ＵＮＩＶＥＲＳＩＴＹ ＯＦ ＣＯＬＯＲＡＤＯ，ａ ｂｏｄｙ ｃｏｒｐｏｒａｔｅ, ザ  リージェンツ  オブ  ザ  ユニバーシティ  オブ  コロラド，ア  ボディー  コーポレイト","シー． ハットン、ジョン, シー． ハットン、ジョン, エム． ウェンツロウ、ジャネット, エム． ウェンツロウ、ジャネット, ジェンセン、ジャン, デイビッドソン、ハワード",2006-12-29,2007-12-28,2015-04-01,2015-04-01,https://patents.google.com/patent/JP5694668B2/en,
